path	# lines of code
vendor/symfony/console/Tester/TesterTrait.php	98	
vendor/symfony/css-selector/CssSelectorConverter.php	35	
vendor/symfony/css-selector/Exception/ExceptionInterface.php	5	
vendor/symfony/css-selector/Exception/ExpressionErrorException.php	5	
vendor/symfony/css-selector/Exception/InternalErrorException.php	5	
vendor/symfony/css-selector/Exception/ParseException.php	5	
vendor/symfony/css-selector/Exception/SyntaxErrorException.php	30	
vendor/symfony/css-selector/Node/AbstractNode.php	10	
vendor/symfony/css-selector/Node/AttributeNode.php	44	
vendor/symfony/css-selector/Node/ClassNode.php	26	
vendor/symfony/css-selector/Node/CombinedSelectorNode.php	32	
vendor/symfony/css-selector/Node/ElementNode.php	27	
vendor/symfony/css-selector/Node/FunctionNode.php	35	
vendor/symfony/css-selector/Node/HashNode.php	26	
vendor/symfony/css-selector/Node/MatchingNode.php	27	
vendor/symfony/css-selector/Node/NegationNode.php	26	
vendor/symfony/css-selector/Node/NodeInterface.php	7	
vendor/symfony/css-selector/Node/PseudoNode.php	28	
vendor/symfony/css-selector/Node/SelectorNode.php	28	
vendor/symfony/css-selector/Node/Specificity.php	35	
vendor/symfony/css-selector/Node/SpecificityAdjustmentNode.php	22	
vendor/symfony/css-selector/Parser/Handler/CommentHandler.php	20	
vendor/symfony/css-selector/Parser/Handler/HandlerInterface.php	8	
vendor/symfony/css-selector/Parser/Handler/HashHandler.php	26	
vendor/symfony/css-selector/Parser/Handler/IdentifierHandler.php	26	
vendor/symfony/css-selector/Parser/Handler/NumberHandler.php	23	
vendor/symfony/css-selector/Parser/Handler/StringHandler.php	39	
vendor/symfony/css-selector/Parser/Handler/WhitespaceHandler.php	18	
vendor/symfony/css-selector/Parser/Parser.php	284	
vendor/symfony/css-selector/Parser/ParserInterface.php	7	
vendor/symfony/css-selector/Parser/Reader.php	49	
vendor/symfony/css-selector/Parser/Shortcut/ClassParser.php	18	
vendor/symfony/css-selector/Parser/Shortcut/ElementParser.php	15	
vendor/symfony/css-selector/Parser/Shortcut/EmptyStringParser.php	15	
vendor/symfony/css-selector/Parser/Shortcut/HashParser.php	18	
vendor/symfony/css-selector/Parser/Token.php	71	
vendor/symfony/css-selector/Parser/Tokenizer/Tokenizer.php	39	
vendor/symfony/css-selector/Parser/Tokenizer/TokenizerEscaping.php	35	
vendor/symfony/css-selector/Parser/Tokenizer/TokenizerPatterns.php	60	
vendor/symfony/css-selector/Parser/TokenStream.php	71	
vendor/symfony/css-selector/XPath/Extension/AbstractExtension.php	25	
vendor/symfony/css-selector/XPath/Extension/AttributeMatchingExtension.php	82	
vendor/symfony/css-selector/XPath/Extension/CombinationExtension.php	38	
vendor/symfony/css-selector/XPath/Extension/ExtensionInterface.php	11	
vendor/symfony/css-selector/XPath/Extension/FunctionExtension.php	103	
vendor/symfony/css-selector/XPath/Extension/HtmlExtension.php	139	
vendor/symfony/css-selector/XPath/Extension/NodeExtension.php	156	
vendor/symfony/css-selector/XPath/Extension/PseudoClassExtension.php	81	
vendor/symfony/css-selector/XPath/Translator.php	134	
vendor/symfony/css-selector/XPath/TranslatorInterface.php	8	
vendor/symfony/css-selector/XPath/XPathExpr.php	58	
vendor/symfony/deprecation-contracts/function.php	7	
vendor/symfony/error-handler/BufferingLogger.php	44	
vendor/symfony/error-handler/Debug.php	19	
vendor/symfony/error-handler/DebugClassLoader.php	992	
vendor/symfony/error-handler/Error/ClassNotFoundError.php	17	
vendor/symfony/error-handler/Error/FatalError.php	63	
vendor/symfony/error-handler/Error/OutOfMemoryError.php	5	
vendor/symfony/error-handler/Error/UndefinedFunctionError.php	17	
vendor/symfony/error-handler/Error/UndefinedMethodError.php	17	
vendor/symfony/error-handler/ErrorEnhancer/ClassNotFoundErrorEnhancer.php	121	
vendor/symfony/error-handler/ErrorEnhancer/ErrorEnhancerInterface.php	6	
vendor/symfony/error-handler/ErrorEnhancer/UndefinedFunctionErrorEnhancer.php	61	
vendor/symfony/error-handler/ErrorEnhancer/UndefinedMethodErrorEnhancer.php	42	
vendor/symfony/error-handler/ErrorHandler.php	529	
vendor/symfony/error-handler/ErrorRenderer/CliErrorRenderer.php	27	
vendor/symfony/error-handler/ErrorRenderer/ErrorRendererInterface.php	16	
vendor/symfony/error-handler/ErrorRenderer/FileLinkFormatter.php	65	
vendor/symfony/error-handler/ErrorRenderer/SerializerErrorRenderer.php	53	
vendor/symfony/error-handler/Exception/FlattenException.php	308	
vendor/symfony/error-handler/Exception/SilencedErrorContext.php	41	
vendor/symfony/error-handler/Internal/TentativeTypes.php	1627	
vendor/symfony/error-handler/Resources/assets/css/error.css	4	
vendor/symfony/error-handler/Resources/assets/css/exception_full.css	125	
vendor/symfony/error-handler/Resources/assets/js/exception.js	239	
vendor/symfony/error-handler/Resources/views/error.html.php	20	
vendor/symfony/error-handler/Resources/views/exception.html.php	106	
vendor/symfony/error-handler/Resources/views/exception_full.html.php	36	
vendor/symfony/error-handler/Resources/views/logs.html.php	44	
vendor/symfony/error-handler/Resources/views/trace.html.php	41	
vendor/symfony/error-handler/Resources/views/traces.html.php	57	
vendor/symfony/error-handler/Resources/views/traces_text.html.php	41	
vendor/symfony/error-handler/ThrowableUtils.php	19	
vendor/symfony/event-dispatcher/Attribute/AsEventListener.php	12	
vendor/symfony/event-dispatcher/Debug/TraceableEventDispatcher.php	256	
vendor/symfony/event-dispatcher/Debug/WrappedListener.php	110	
vendor/symfony/event-dispatcher/DependencyInjection/AddEventAliasesPass.php	19	
vendor/symfony/event-dispatcher/DependencyInjection/RegisterListenersPass.php	151	
vendor/symfony/event-dispatcher/EventDispatcher.php	182	
vendor/symfony/event-dispatcher/EventDispatcherInterface.php	13	
vendor/symfony/event-dispatcher/EventSubscriberInterface.php	6	
vendor/symfony/event-dispatcher/GenericEvent.php	62	
vendor/symfony/event-dispatcher/ImmutableEventDispatcher.php	41	
vendor/symfony/event-dispatcher-contracts/Event.php	15	
vendor/symfony/event-dispatcher-contracts/EventDispatcherInterface.php	7	
vendor/symfony/finder/Comparator/Comparator.php	34	
vendor/symfony/finder/Comparator/DateComparator.php	25	
vendor/symfony/finder/Comparator/NumberComparator.php	38	
vendor/symfony/finder/Exception/AccessDeniedException.php	5	
vendor/symfony/finder/Exception/DirectoryNotFoundException.php	5	
vendor/symfony/finder/Finder.php	366	
vendor/symfony/finder/Gitignore.php	59	
vendor/symfony/finder/Glob.php	65	
vendor/symfony/finder/Iterator/CustomFilterIterator.php	26	
vendor/symfony/finder/Iterator/DateRangeFilterIterator.php	26	
vendor/symfony/finder/Iterator/DepthRangeFilterIterator.php	16	
vendor/symfony/finder/Iterator/ExcludeDirectoryFilterIterator.php	66	
vendor/symfony/finder/Iterator/FilecontentFilterIterator.php	25	
vendor/symfony/finder/Iterator/FilenameFilterIterator.php	14	
vendor/symfony/finder/Iterator/FileTypeFilterIterator.php	23	
vendor/symfony/finder/Iterator/LazyIterator.php	14	
vendor/symfony/finder/Iterator/MultiplePcreFilterIterator.php	52	
vendor/symfony/finder/Iterator/PathFilterIterator.php	18	
vendor/symfony/finder/Iterator/RecursiveDirectoryIterator.php	79	
vendor/symfony/finder/Iterator/SizeRangeFilterIterator.php	26	
vendor/symfony/finder/Iterator/SortableIterator.php	70	
vendor/symfony/finder/Iterator/VcsIgnoredFilterIterator.php	104	
vendor/symfony/finder/SplFileInfo.php	38	
vendor/symfony/http-foundation/AcceptHeader.php	72	
vendor/symfony/http-foundation/AcceptHeaderItem.php	79	
vendor/symfony/http-foundation/BinaryFileResponse.php	249	
vendor/symfony/http-foundation/ChainRequestMatcher.php	17	
vendor/symfony/http-foundation/Cookie.php	230	
vendor/symfony/http-foundation/Exception/BadRequestException.php	5	
vendor/symfony/http-foundation/Exception/ConflictingHeadersException.php	5	
vendor/symfony/http-foundation/Exception/ExceptionInterface.php	5	
vendor/symfony/http-foundation/Exception/JsonException.php	5	
vendor/symfony/http-foundation/Exception/LogicException.php	5	
vendor/symfony/http-foundation/Exception/RequestExceptionInterface.php	5	
vendor/symfony/http-foundation/Exception/SessionNotFoundException.php	9	
vendor/symfony/http-foundation/Exception/SuspiciousOperationException.php	5	
vendor/symfony/http-foundation/Exception/UnexpectedValueException.php	5	
vendor/symfony/http-foundation/File/Exception/AccessDeniedException.php	9	
vendor/symfony/http-foundation/File/Exception/CannotWriteFileException.php	5	
vendor/symfony/http-foundation/File/Exception/ExtensionFileException.php	5	
vendor/symfony/http-foundation/File/Exception/FileException.php	5	
vendor/symfony/http-foundation/File/Exception/FileNotFoundException.php	9	
vendor/symfony/http-foundation/File/Exception/FormSizeFileException.php	5	
vendor/symfony/http-foundation/File/Exception/IniSizeFileException.php	5	
vendor/symfony/http-foundation/File/Exception/NoFileException.php	5	
vendor/symfony/http-foundation/File/Exception/NoTmpDirFileException.php	5	
vendor/symfony/http-foundation/File/Exception/PartialFileException.php	5	
vendor/symfony/http-foundation/File/Exception/UnexpectedTypeException.php	9	
vendor/symfony/http-foundation/File/Exception/UploadException.php	5	
vendor/symfony/http-foundation/File/File.php	70	
vendor/symfony/http-foundation/File/Stream.php	9	
vendor/symfony/http-foundation/File/UploadedFile.php	145	
vendor/symfony/http-foundation/FileBag.php	75	
vendor/symfony/http-foundation/HeaderBag.php	147	
vendor/symfony/http-foundation/HeaderUtils.php	168	
vendor/symfony/http-foundation/InputBag.php	69	
vendor/symfony/http-foundation/IpUtils.php	168	
vendor/symfony/http-foundation/JsonResponse.php	84	
vendor/symfony/http-foundation/ParameterBag.php	121	
vendor/symfony/http-foundation/RateLimiter/AbstractRequestRateLimiter.php	49	
vendor/symfony/http-foundation/RateLimiter/PeekableRequestRateLimiterInterface.php	8	
vendor/symfony/http-foundation/RateLimiter/RequestRateLimiterInterface.php	9	
vendor/symfony/http-foundation/RedirectResponse.php	43	
vendor/symfony/http-foundation/Request.php	1133	
vendor/symfony/http-foundation/RequestMatcher/AttributesRequestMatcher.php	23	
vendor/symfony/http-foundation/RequestMatcher/ExpressionRequestMatcher.php	25	
vendor/symfony/http-foundation/RequestMatcher/HeaderRequestMatcher.php	24	
vendor/symfony/http-foundation/RequestMatcher/HostRequestMatcher.php	14	
vendor/symfony/http-foundation/RequestMatcher/IpsRequestMatcher.php	20	
vendor/symfony/http-foundation/RequestMatcher/IsJsonRequestMatcher.php	11	
vendor/symfony/http-foundation/RequestMatcher/MethodRequestMatcher.php	19	
vendor/symfony/http-foundation/RequestMatcher/PathRequestMatcher.php	14	
vendor/symfony/http-foundation/RequestMatcher/PortRequestMatcher.php	14	
vendor/symfony/http-foundation/RequestMatcher/QueryParameterRequestMatcher.php	19	
vendor/symfony/http-foundation/RequestMatcher/SchemeRequestMatcher.php	19	
vendor/symfony/http-foundation/RequestMatcherInterface.php	6	
vendor/symfony/http-foundation/RequestStack.php	54	
vendor/symfony/http-foundation/Response.php	679	
vendor/symfony/http-foundation/ResponseHeaderBag.php	173	
vendor/symfony/http-foundation/ServerBag.php	49	
vendor/symfony/http-foundation/Session/Attribute/AttributeBag.php	73	
vendor/symfony/http-foundation/Session/Attribute/AttributeBagInterface.php	12	
vendor/symfony/http-foundation/Session/Flash/AutoExpireFlashBag.php	79	
vendor/symfony/http-foundation/Session/Flash/FlashBag.php	74	
vendor/symfony/http-foundation/Session/Flash/FlashBagInterface.php	15	
vendor/symfony/http-foundation/Session/FlashBagAwareSessionInterface.php	7	
vendor/symfony/http-foundation/Session/Session.php	151	
vendor/symfony/http-foundation/Session/SessionBagInterface.php	9	
vendor/symfony/http-foundation/Session/SessionBagProxy.php	59	
vendor/symfony/http-foundation/Session/SessionFactory.php	20	
vendor/symfony/http-foundation/Session/SessionFactoryInterface.php	6	
vendor/symfony/http-foundation/Session/SessionInterface.php	25	
vendor/symfony/http-foundation/Session/SessionUtils.php	33	
vendor/symfony/http-foundation/Session/Storage/Handler/AbstractSessionHandler.php	67	
vendor/symfony/http-foundation/Session/Storage/Handler/IdentityMarshaller.php	19	
vendor/symfony/http-foundation/Session/Storage/Handler/MarshallingSessionHandler.php	48	
vendor/symfony/http-foundation/Session/Storage/Handler/MemcachedSessionHandler.php	55	
vendor/symfony/http-foundation/Session/Storage/Handler/MigratingSessionHandler.php	62	
vendor/symfony/http-foundation/Session/Storage/Handler/MongoDbSessionHandler.php	111	
vendor/symfony/http-foundation/Session/Storage/Handler/NativeFileSessionHandler.php	24	
vendor/symfony/http-foundation/Session/Storage/Handler/NullSessionHandler.php	33	
vendor/symfony/http-foundation/Session/Storage/Handler/PdoSessionHandler.php	545	
vendor/symfony/http-foundation/Session/Storage/Handler/RedisSessionHandler.php	57	
vendor/symfony/http-foundation/Session/Storage/Handler/SessionHandlerFactory.php	67	
vendor/symfony/http-foundation/Session/Storage/Handler/StrictSessionHandler.php	53	
vendor/symfony/http-foundation/Session/Storage/MetadataBag.php	68	
vendor/symfony/http-foundation/Session/Storage/MockArraySessionStorage.php	118	
vendor/symfony/http-foundation/Session/Storage/MockFileSessionStorage.php	89	
vendor/symfony/http-foundation/Session/Storage/MockFileSessionStorageFactory.php	17	
vendor/symfony/http-foundation/Session/Storage/NativeSessionStorage.php	216	
vendor/symfony/http-foundation/Session/Storage/NativeSessionStorageFactory.php	23	
vendor/symfony/http-foundation/Session/Storage/PhpBridgeSessionStorage.php	29	
vendor/symfony/http-foundation/Session/Storage/PhpBridgeSessionStorageFactory.php	22	
vendor/symfony/http-foundation/Session/Storage/Proxy/AbstractProxy.php	45	
vendor/symfony/http-foundation/Session/Storage/Proxy/SessionHandlerProxy.php	48	
vendor/symfony/http-foundation/Session/Storage/SessionStorageFactoryInterface.php	7	
vendor/symfony/http-foundation/Session/Storage/SessionStorageInterface.php	18	
vendor/symfony/http-foundation/StreamedJsonResponse.php	80	
vendor/symfony/http-foundation/StreamedResponse.php	63	
vendor/symfony/http-foundation/UriSigner.php	95	
vendor/symfony/http-foundation/UrlHelper.php	74	
vendor/symfony/http-kernel/Attribute/AsController.php	5	
vendor/symfony/http-kernel/Attribute/AsTargetedValueResolver.php	8	
vendor/symfony/http-kernel/Attribute/Cache.php	19	
vendor/symfony/http-kernel/Attribute/MapDateTime.php	14	
vendor/symfony/http-kernel/Attribute/MapQueryParameter.php	18	
vendor/symfony/http-kernel/Attribute/MapQueryString.php	18	
vendor/symfony/http-kernel/Attribute/MapRequestPayload.php	20	
vendor/symfony/http-kernel/Attribute/MapUploadedFile.php	18	
vendor/symfony/http-kernel/Attribute/ValueResolver.php	11	
vendor/symfony/http-kernel/Attribute/WithHttpStatus.php	10	
vendor/symfony/http-kernel/Attribute/WithLogLevel.php	12	
vendor/symfony/http-kernel/Bundle/AbstractBundle.php	36	
vendor/symfony/http-kernel/Bundle/Bundle.php	88	
vendor/symfony/http-kernel/Bundle/BundleExtension.php	42	
vendor/symfony/http-kernel/Bundle/BundleInterface.php	16	
vendor/symfony/http-kernel/CacheClearer/CacheClearerInterface.php	6	
vendor/symfony/http-kernel/CacheClearer/ChainCacheClearer.php	15	
vendor/symfony/http-kernel/CacheClearer/Psr6CacheClearer.php	35	
vendor/symfony/http-kernel/CacheWarmer/CacheWarmer.php	14	
vendor/symfony/http-kernel/CacheWarmer/CacheWarmerAggregate.php	90	
vendor/symfony/http-kernel/CacheWarmer/CacheWarmerInterface.php	6	
vendor/symfony/http-kernel/CacheWarmer/WarmableInterface.php	6	
vendor/symfony/http-kernel/Config/FileLocator.php	20	
vendor/symfony/http-kernel/Controller/ArgumentResolver/BackedEnumValueResolver.php	37	
vendor/symfony/http-kernel/Controller/ArgumentResolver/DateTimeValueResolver.php	59	
vendor/symfony/http-kernel/Controller/ArgumentResolver/DefaultValueResolver.php	18	
vendor/symfony/http-kernel/Controller/ArgumentResolver/NotTaggedControllerValueResolver.php	37	
vendor/symfony/http-kernel/Controller/ArgumentResolver/QueryParameterValueResolver.php	87	
vendor/symfony/http-kernel/Controller/ArgumentResolver/RequestAttributeValueResolver.php	12	
vendor/symfony/http-kernel/Controller/ArgumentResolver/RequestPayloadValueResolver.php	186	
vendor/symfony/http-kernel/Controller/ArgumentResolver/RequestValueResolver.php	19	
vendor/symfony/http-kernel/Controller/ArgumentResolver/ServiceValueResolver.php	45	
vendor/symfony/http-kernel/Controller/ArgumentResolver/SessionValueResolver.php	20	
vendor/symfony/http-kernel/Controller/ArgumentResolver/TraceableValueResolver.php	21	
vendor/symfony/http-kernel/Controller/ArgumentResolver/UidValueResolver.php	25	
vendor/symfony/http-kernel/Controller/ArgumentResolver/VariadicValueResolver.php	19	
vendor/symfony/http-kernel/Controller/ArgumentResolver.php	102	
vendor/symfony/http-kernel/Controller/ArgumentResolverInterface.php	7	
vendor/symfony/http-kernel/Controller/ContainerControllerResolver.php	36	
vendor/symfony/http-kernel/Controller/ControllerReference.php	16	
vendor/symfony/http-kernel/Controller/ControllerResolver.php	186	
vendor/symfony/http-kernel/Controller/ControllerResolverInterface.php	7	
vendor/symfony/http-kernel/Controller/ErrorController.php	31	
vendor/symfony/http-kernel/Controller/TraceableArgumentResolver.php	21	
vendor/symfony/http-kernel/Controller/TraceableControllerResolver.php	21	
vendor/symfony/http-kernel/Controller/ValueResolverInterface.php	8	
vendor/symfony/http-kernel/ControllerMetadata/ArgumentMetadata.php	74	
vendor/symfony/http-kernel/ControllerMetadata/ArgumentMetadataFactory.php	44	
vendor/symfony/http-kernel/ControllerMetadata/ArgumentMetadataFactoryInterface.php	6	
vendor/symfony/http-kernel/DataCollector/AjaxDataCollector.php	17	
vendor/symfony/http-kernel/DataCollector/ConfigDataCollector.php	170	
vendor/symfony/http-kernel/DataCollector/DataCollector.php	65	
vendor/symfony/http-kernel/DataCollector/DataCollectorInterface.php	10	
vendor/symfony/http-kernel/DataCollector/DumpDataCollector.php	221	
vendor/symfony/http-kernel/DataCollector/EventDataCollector.php	82	
vendor/symfony/http-kernel/DataCollector/ExceptionDataCollector.php	44	
vendor/symfony/http-kernel/DataCollector/LateDataCollectorInterface.php	6	
vendor/symfony/http-kernel/DataCollector/LoggerDataCollector.php	263	
vendor/symfony/http-kernel/DataCollector/MemoryDataCollector.php	64	
vendor/symfony/http-kernel/DataCollector/RequestDataCollector.php	372	
vendor/symfony/http-kernel/DataCollector/RouterDataCollector.php	58	
vendor/symfony/http-kernel/DataCollector/TimeDataCollector.php	80	
vendor/symfony/http-kernel/Debug/ErrorHandlerConfigurator.php	71	
vendor/symfony/http-kernel/Debug/TraceableEventDispatcher.php	60	
vendor/symfony/http-kernel/Debug/VirtualRequestStack.php	38	
vendor/symfony/http-kernel/DependencyInjection/AddAnnotatedClassesToCachePass.php	88	
vendor/symfony/http-kernel/DependencyInjection/ConfigurableExtension.php	11	
vendor/symfony/http-kernel/DependencyInjection/ControllerArgumentValueResolverPass.php	48	
vendor/symfony/http-kernel/DependencyInjection/Extension.php	17	
vendor/symfony/http-kernel/DependencyInjection/FragmentRendererPass.php	33	
vendor/symfony/http-kernel/DependencyInjection/LazyLoadingFragmentHandler.php	25	
vendor/symfony/http-kernel/DependencyInjection/LoggerPass.php	27	
vendor/symfony/http-kernel/DependencyInjection/MergeExtensionConfigurationPass.php	20	
vendor/symfony/http-kernel/DependencyInjection/RegisterControllerArgumentLocatorsPass.php	180	
vendor/symfony/http-kernel/DependencyInjection/RegisterLocaleAwareServicesPass.php	27	
vendor/symfony/http-kernel/DependencyInjection/RemoveEmptyControllerArgumentLocatorsPass.php	44	
vendor/symfony/http-kernel/DependencyInjection/ResettableServicePass.php	41	
vendor/symfony/http-kernel/DependencyInjection/ServicesResetter.php	30	
vendor/symfony/http-kernel/Event/ControllerArgumentsEvent.php	64	
vendor/symfony/http-kernel/Event/ControllerEvent.php	64	
vendor/symfony/http-kernel/Event/ExceptionEvent.php	39	
vendor/symfony/http-kernel/Event/FinishRequestEvent.php	5	
vendor/symfony/http-kernel/Event/KernelEvent.php	30	
vendor/symfony/http-kernel/Event/RequestEvent.php	20	
vendor/symfony/http-kernel/Event/ResponseEvent.php	24	
vendor/symfony/http-kernel/Event/TerminateEvent.php	19	
vendor/symfony/http-kernel/Event/ViewEvent.php	24	
vendor/symfony/http-kernel/EventListener/AbstractSessionListener.php	185	
vendor/symfony/http-kernel/EventListener/AddRequestFormatsListener.php	23	
vendor/symfony/http-kernel/EventListener/CacheAttributeListener.php	130	
vendor/symfony/http-kernel/EventListener/DebugHandlersListener.php	93	
vendor/symfony/http-kernel/EventListener/DisallowRobotsIndexingListener.php	21	
vendor/symfony/http-kernel/EventListener/DumpListener.php	39	
vendor/symfony/http-kernel/EventListener/ErrorListener.php	177	
vendor/symfony/http-kernel/EventListener/FragmentListener.php	51	
vendor/symfony/http-kernel/EventListener/LocaleAwareListener.php	47	
vendor/symfony/http-kernel/EventListener/LocaleListener.php	62	
vendor/symfony/http-kernel/EventListener/ProfilerListener.php	94	
vendor/symfony/http-kernel/EventListener/ResponseListener.php	36	
vendor/symfony/http-kernel/EventListener/RouterListener.php	133	
vendor/symfony/http-kernel/EventListener/SessionListener.php	21	
vendor/symfony/http-kernel/EventListener/SurrogateListener.php	38	
vendor/symfony/http-kernel/EventListener/ValidateRequestListener.php	27	
vendor/symfony/http-kernel/Exception/AccessDeniedHttpException.php	9	
vendor/symfony/http-kernel/Exception/BadRequestHttpException.php	9	
vendor/symfony/http-kernel/Exception/ConflictHttpException.php	9	
vendor/symfony/http-kernel/Exception/ControllerDoesNotReturnResponseException.php	58	
vendor/symfony/http-kernel/Exception/GoneHttpException.php	9	
vendor/symfony/http-kernel/Exception/HttpException.php	46	
vendor/symfony/http-kernel/Exception/HttpExceptionInterface.php	7	
vendor/symfony/http-kernel/Exception/InvalidMetadataException.php	5	
vendor/symfony/http-kernel/Exception/LengthRequiredHttpException.php	9	
vendor/symfony/http-kernel/Exception/LockedHttpException.php	9	
vendor/symfony/http-kernel/Exception/MethodNotAllowedHttpException.php	10	
vendor/symfony/http-kernel/Exception/NearMissValueResolverException.php	5	
vendor/symfony/http-kernel/Exception/NotAcceptableHttpException.php	9	
vendor/symfony/http-kernel/Exception/NotFoundHttpException.php	9	
vendor/symfony/http-kernel/Exception/PreconditionFailedHttpException.php	9	
vendor/symfony/http-kernel/Exception/PreconditionRequiredHttpException.php	9	
vendor/symfony/http-kernel/Exception/ResolverNotFoundException.php	18	
vendor/symfony/http-kernel/Exception/ServiceUnavailableHttpException.php	12	
vendor/symfony/http-kernel/Exception/TooManyRequestsHttpException.php	12	
vendor/symfony/http-kernel/Exception/UnauthorizedHttpException.php	10	
vendor/symfony/http-kernel/Exception/UnexpectedSessionUsageException.php	5	
vendor/symfony/http-kernel/Exception/UnprocessableEntityHttpException.php	9	
vendor/symfony/http-kernel/Exception/UnsupportedMediaTypeHttpException.php	9	
vendor/symfony/http-kernel/Fragment/AbstractSurrogateFragmentRenderer.php	52	
vendor/symfony/http-kernel/Fragment/EsiFragmentRenderer.php	9	
vendor/symfony/http-kernel/Fragment/FragmentHandler.php	49	
vendor/symfony/http-kernel/Fragment/FragmentRendererInterface.php	10	
vendor/symfony/http-kernel/Fragment/FragmentUriGenerator.php	52	
vendor/symfony/http-kernel/Fragment/FragmentUriGeneratorInterface.php	8	
vendor/symfony/http-kernel/Fragment/HIncludeFragmentRenderer.php	54	
vendor/symfony/http-kernel/Fragment/InlineFragmentRenderer.php	88	
vendor/symfony/http-kernel/Fragment/RoutableFragmentRenderer.php	17	
vendor/symfony/http-kernel/Fragment/SsiFragmentRenderer.php	9	
vendor/symfony/http-kernel/HttpCache/AbstractSurrogate.php	79	
vendor/symfony/http-kernel/HttpCache/Esi.php	63	
vendor/symfony/http-kernel/HttpCache/HttpCache.php	403	
vendor/symfony/http-kernel/HttpCache/ResponseCacheStrategy.php	140	
vendor/symfony/http-kernel/HttpCache/ResponseCacheStrategyInterface.php	8	
vendor/symfony/http-kernel/HttpCache/Ssi.php	53	
vendor/symfony/http-kernel/HttpCache/Store.php	288	
vendor/symfony/http-kernel/HttpCache/StoreInterface.php	15	
vendor/symfony/http-kernel/HttpCache/SubRequestHandler.php	61	
vendor/symfony/http-kernel/HttpCache/SurrogateInterface.php	16	
vendor/symfony/http-kernel/HttpClientKernel.php	79	
vendor/symfony/http-kernel/HttpKernel.php	214	
vendor/symfony/http-kernel/HttpKernelBrowser.php	118	
vendor/symfony/http-kernel/HttpKernelInterface.php	10	
vendor/symfony/http-kernel/Kernel.php	563	
vendor/symfony/http-kernel/KernelEvents.php	31	
vendor/symfony/http-kernel/KernelInterface.php	24	
vendor/symfony/http-kernel/Log/DebugLoggerConfigurator.php	34	
vendor/symfony/http-kernel/Log/DebugLoggerInterface.php	9	
vendor/symfony/http-kernel/Log/Logger.php	146	
vendor/symfony/http-kernel/Profiler/FileProfilerStorage.php	236	
vendor/symfony/http-kernel/Profiler/Profile.php	142	
vendor/symfony/http-kernel/Profiler/Profiler.php	137	
vendor/symfony/http-kernel/Profiler/ProfilerStorageInterface.php	9	
vendor/symfony/http-kernel/RebootableInterface.php	6	
vendor/symfony/http-kernel/TerminableInterface.php	8	
vendor/symfony/mailer/Command/MailerTestCommand.php	48	
vendor/symfony/mailer/DataCollector/MessageDataCollector.php	35	
vendor/symfony/mailer/DelayedEnvelope.php	64	
vendor/symfony/mailer/Envelope.php	63	
vendor/symfony/mailer/Event/FailedMessageEvent.php	20	
vendor/symfony/mailer/Event/MessageEvent.php	66	
vendor/symfony/mailer/Event/MessageEvents.php	39	
vendor/symfony/mailer/Event/SentMessageEvent.php	14	
vendor/symfony/mailer/EventListener/EnvelopeListener.php	61	
vendor/symfony/mailer/EventListener/MessageListener.php	97	
vendor/symfony/mailer/EventListener/MessageLoggerListener.php	32	
vendor/symfony/mailer/EventListener/MessengerTransportListener.php	29	
vendor/symfony/mailer/Exception/ExceptionInterface.php	5	
vendor/symfony/mailer/Exception/HttpTransportException.php	18	
vendor/symfony/mailer/Exception/IncompleteDsnException.php	5	
vendor/symfony/mailer/Exception/InvalidArgumentException.php	5	
vendor/symfony/mailer/Exception/LogicException.php	5	
vendor/symfony/mailer/Exception/RuntimeException.php	5	
vendor/symfony/mailer/Exception/TransportException.php	14	
vendor/symfony/mailer/Exception/TransportExceptionInterface.php	7	
vendor/symfony/mailer/Exception/UnexpectedResponseException.php	5	
vendor/symfony/mailer/Exception/UnsupportedSchemeException.php	98	
vendor/symfony/mailer/Header/MetadataHeader.php	16	
vendor/symfony/mailer/Header/TagHeader.php	10	
vendor/symfony/mailer/Mailer.php	47	
vendor/symfony/mailer/MailerInterface.php	8	
vendor/symfony/mailer/Messenger/MessageHandler.php	15	
vendor/symfony/mailer/Messenger/SendEmailMessage.php	20	
vendor/symfony/mailer/SentMessage.php	65	
vendor/symfony/mailer/Transport/AbstractApiTransport.php	26	
vendor/symfony/mailer/Transport/AbstractHttpTransport.php	48	
vendor/symfony/mailer/Transport/AbstractTransport.php	91	
vendor/symfony/mailer/Transport/AbstractTransportFactory.php	28	
vendor/symfony/mailer/Transport/Dsn.php	55	
vendor/symfony/mailer/Transport/FailoverTransport.php	21	
vendor/symfony/mailer/Transport/NativeTransportFactory.php	37	
vendor/symfony/mailer/Transport/NullTransport.php	13	
vendor/symfony/mailer/Transport/NullTransportFactory.php	17	
vendor/symfony/mailer/Transport/RoundRobinTransport.php	77	
vendor/symfony/mailer/Transport/SendmailTransport.php	72	
vendor/symfony/mailer/Transport/SendmailTransportFactory.php	17	
vendor/symfony/mailer/Transport/Smtp/Auth/AuthenticatorInterface.php	9	
vendor/symfony/mailer/Transport/Smtp/Auth/CramMd5Authenticator.php	34	
vendor/symfony/mailer/Transport/Smtp/Auth/LoginAuthenticator.php	16	
vendor/symfony/mailer/Transport/Smtp/Auth/PlainAuthenticator.php	14	
vendor/symfony/mailer/Transport/Smtp/Auth/XOAuth2Authenticator.php	14	
